OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-01-01,10,0,2023-01-01T17:00:00-00:00,2023-01-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1057.24,DAM,5
2023-01-01,11,0,2023-01-01T18:00:00-00:00,2023-01-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1231.69,DAM,5
2023-01-01,12,0,2023-01-01T19:00:00-00:00,2023-01-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1262.62,DAM,5
2023-01-02,13,0,2023-01-02T20:00:00-00:00,2023-01-02T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,327.57,DAM,6
2023-01-02,15,0,2023-01-02T22:00:00-00:00,2023-01-02T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,281.51,DAM,6
2023-01-02,12,0,2023-01-02T19:00:00-00:00,2023-01-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,339.62,DAM,6
2023-01-02,19,0,2023-01-03T02:00:00-00:00,2023-01-03T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
2023-01-02,11,0,2023-01-02T18:00:00-00:00,2023-01-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,373.17,DAM,6
2023-01-02,24,0,2023-01-03T07:00:00-00:00,2023-01-03T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
2023-01-02,10,0,2023-01-02T17:00:00-00:00,2023-01-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,380.25,DAM,6
2023-01-02,16,0,2023-01-02T23:00:00-00:00,2023-01-03T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,160.1,DAM,6
2023-01-02,9,0,2023-01-02T16:00:00-00:00,2023-01-02T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,235.5,DAM,6
2023-01-02,23,0,2023-01-03T06:00:00-00:00,2023-01-03T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
2023-01-02,8,0,2023-01-02T15:00:00-00:00,2023-01-02T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,36.2,DAM,6
2023-01-02,18,0,2023-01-03T01:00:00-00:00,2023-01-03T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
2023-01-02,7,0,2023-01-02T14:00:00-00:00,2023-01-02T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
2023-01-02,22,0,2023-01-03T05:00:00-00:00,2023-01-03T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
2023-01-02,6,0,2023-01-02T13:00:00-00:00,2023-01-02T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.0,DAM,6
