INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-01-01T16:00:00-00:00,2024-01-01T17:00:00-00:00,1,2024-01-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,238.53,DAM,5
2024-01-01T10:00:00-00:00,2024-01-01T11:00:00-00:00,1,2024-01-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,197.35,DAM,5
2024-01-02T01:00:00-00:00,2024-01-02T02:00:00-00:00,1,2024-01-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,283.66,DAM,5
2024-01-01T23:00:00-00:00,2024-01-02T00:00:00-00:00,1,2024-01-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,250.32,DAM,5
2024-01-01T22:00:00-00:00,2024-01-01T23:00:00-00:00,1,2024-01-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,242.94,DAM,5
2024-01-02T00:00:00-00:00,2024-01-02T01:00:00-00:00,1,2024-01-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.48,DAM,5
2024-01-01T21:00:00-00:00,2024-01-01T22:00:00-00:00,1,2024-01-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,239.31,DAM,5
2024-01-02T02:00:00-00:00,2024-01-02T03:00:00-00:00,1,2024-01-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,285.46,DAM,5
2024-01-01T20:00:00-00:00,2024-01-01T21:00:00-00:00,1,2024-01-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,239.82,DAM,5
2024-01-01T17:00:00-00:00,2024-01-01T18:00:00-00:00,1,2024-01-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,240.82,DAM,5
2024-01-01T15:00:00-00:00,2024-01-01T16:00:00-00:00,1,2024-01-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,234.87,DAM,5
2024-01-01T12:00:00-00:00,2024-01-01T13:00:00-00:00,1,2024-01-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,199.29,DAM,5
2024-01-01T08:00:00-00:00,2024-01-01T09:00:00-00:00,1,2024-01-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,206.76,DAM,5
2024-01-02T06:00:00-00:00,2024-01-02T07:00:00-00:00,1,2024-01-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,257.09,DAM,5
2024-01-02T04:00:00-00:00,2024-01-02T05:00:00-00:00,1,2024-01-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,281.48,DAM,5
2024-01-02T07:00:00-00:00,2024-01-02T08:00:00-00:00,1,2024-01-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,243.36,DAM,5
2024-01-01T19:00:00-00:00,2024-01-01T20:00:00-00:00,1,2024-01-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,235.06,DAM,5
2024-01-01T14:00:00-00:00,2024-01-01T15:00:00-00:00,1,2024-01-01,7,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,104.08,DAM,6
2024-01-01T23:00:00-00:00,2024-01-02T00:00:00-00:00,1,2024-01-01,16,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,94.43,DAM,6
2024-01-01T20:00:00-00:00,2024-01-01T21:00:00-00:00,1,2024-01-01,13,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,92.53,DAM,6
2024-01-01T21:00:00-00:00,2024-01-01T22:00:00-00:00,1,2024-01-01,14,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,91.7,DAM,6
